order_id;order_line;order_date;customer_id;product_id;bikeshop_id;quantity
222;2;08/11/2011;26;45;10;1
222;3;08/11/2011;26;7;17;1
223;1;08/11/2011;26;90;29;2
223;2;08/11/2011;26;8;9;1
223;3;08/11/2011;26;30;8;1
223;4;08/11/2011;26;20;30;1
223;5;08/11/2011;26;21;3;1
223;6;08/11/2011;26;76;27;1
224;1;08/12/2011;13;79;10;4
224;2;08/12/2011;13;27;4;1
224;3;08/12/2011;13;19;22;1
224;4;08/12/2011;13;71;21;1
224;5;08/12/2011;13;5;28;1
224;6;08/12/2011;13;33;11;1
224;7;08/12/2011;13;40;16;1
224;8;08/12/2011;13;32;16;1
224;9;08/12/2011;13;21;14;1
224;10;08/12/2011;13;75;7;1
224;11;08/12/2011;13;41;29;3
224;12;08/12/2011;13;8;14;1
224;13;08/12/2011;13;20;10;1
224;14;08/12/2011;13;39;9;1
224;15;08/12/2011;13;42;13;3
224;16;08/12/2011;13;12;22;1
224;17;08/12/2011;13;37;20;1
224;18;08/12/2011;13;10;2;1
224;19;08/12/2011;13;28;3;2
224;20;08/12/2011;13;31;4;1
224;21;08/12/2011;13;36;21;5
224;22;08/12/2011;13;16;13;1
224;23;08/12/2011;13;2;27;1
224;24;08/12/2011;13;14;20;1
224;25;08/12/2011;13;76;22;1
225;1;8/16/2011;13;32;9;1
225;2;8/16/2011;13;35;9;1
226;1;8/16/2011;8;79;19;1
226;2;8/16/2011;8;72;24;2
226;3;8/16/2011;8;61;19;3
226;4;8/16/2011;8;41;9;3
226;5;8/16/2011;8;92;17;1
226;6;8/16/2011;8;47;16;1
226;7;8/16/2011;8;67;10;1
226;8;8/16/2011;8;16;11;1
227;1;8/17/2011;1;12;13;3
228;1;8/19/2011;10;95;5;2
229;1;8/22/2011;11;56;26;1
229;2;8/22/2011;11;21;15;1
230;1;8/23/2011;5;1;28;3
230;2;8/23/2011;5;23;5;1
231;1;8/23/2011;8;72;29;2
231;2;8/23/2011;8;65;22;1
231;3;8/23/2011;8;89;28;1
231;4;8/23/2011;8;74;7;1
231;5;8/23/2011;8;80;12;1
232;1;8/23/2011;16;68;16;1
232;2;8/23/2011;16;81;10;3
233;1;8/23/2011;8;44;13;9
233;2;8/23/2011;8;93;19;1
233;3;8/23/2011;8;14;9;2
233;4;8/23/2011;8;35;25;2
233;5;8/23/2011;8;65;23;1
233;6;8/23/2011;8;31;12;2
233;7;8/23/2011;8;91;13;1
233;8;8/23/2011;8;30;29;1
233;9;8/23/2011;8;77;13;1
233;10;8/23/2011;8;69;22;1
233;11;8/23/2011;8;18;27;1
233;12;8/23/2011;8;17;16;2
233;13;8/23/2011;8;75;10;1
233;14;8/23/2011;8;43;15;1
233;15;8/23/2011;8;67;24;1
233;16;8/23/2011;8;79;27;1
234;1;8/24/2011;20;28;19;1
234;2;8/24/2011;20;57;6;1
234;3;8/24/2011;20;14;19;1
234;4;8/24/2011;20;58;13;1
234;5;8/24/2011;20;29;24;1
234;6;8/24/2011;20;76;9;1
234;7;8/24/2011;20;5;18;1
235;1;8/24/2011;8;25;8;1
235;2;8/24/2011;8;46;15;2
235;3;8/24/2011;8;47;26;1
236;1;8/26/2011;22;28;7;1
236;2;8/26/2011;22;24;25;1
237;1;8/30/2011;8;53;18;1
237;2;8/30/2011;8;83;15;1
237;3;8/30/2011;8;55;13;1
238;1;09/02/2011;2;26;21;1
238;2;09/02/2011;2;96;3;1
238;3;09/02/2011;2;55;15;1
238;4;09/02/2011;2;68;3;1
238;5;09/02/2011;2;47;16;1
238;6;09/02/2011;2;43;28;6
238;7;09/02/2011;2;74;20;1
238;8;09/02/2011;2;62;3;1
238;9;09/02/2011;2;95;29;1
239;1;09/06/2011;28;16;13;1
239;2;09/06/2011;28;49;2;1
239;3;09/06/2011;28;42;1;1
239;4;09/06/2011;28;38;16;1
239;5;09/06/2011;28;30;17;1
239;6;09/06/2011;28;61;20;1
239;7;09/06/2011;28;57;2;3
239;8;09/06/2011;28;24;29;1
239;9;09/06/2011;28;26;7;3
239;10;09/06/2011;28;8;29;1
239;11;09/06/2011;28;6;8;1
239;12;09/06/2011;28;29;21;1
239;13;09/06/2011;28;55;5;1
239;14;09/06/2011;28;3;10;2
239;15;09/06/2011;28;47;11;1
239;16;09/06/2011;28;4;5;1
239;17;09/06/2011;28;27;17;1
239;18;09/06/2011;28;43;8;1
239;19;09/06/2011;28;28;19;1
239;20;09/06/2011;28;66;30;1
239;21;09/06/2011;28;83;17;1
239;22;09/06/2011;28;5;17;1
239;23;09/06/2011;28;21;21;1
239;24;09/06/2011;28;33;8;1
239;25;09/06/2011;28;95;21;5
240;1;09/06/2011;13;21;1;1
240;2;09/06/2011;13;80;13;1
240;3;09/06/2011;13;26;15;3
240;4;09/06/2011;13;40;24;1
240;5;09/06/2011;13;19;27;2
240;6;09/06/2011;13;23;15;1
240;7;09/06/2011;13;34;11;1
240;8;09/06/2011;13;16;26;1
240;9;09/06/2011;13;11;16;1
240;10;09/06/2011;13;32;4;1
240;11;09/06/2011;13;17;22;1
240;12;09/06/2011;13;33;17;1
241;1;09/06/2011;8;53;10;2
242;1;09/08/2011;29;96;9;2
242;2;09/08/2011;29;34;8;1
242;3;09/08/2011;29;10;22;1
242;4;09/08/2011;29;23;6;1
242;5;09/08/2011;29;5;5;2
242;6;09/08/2011;29;97;3;1
242;7;09/08/2011;29;79;21;1
242;8;09/08/2011;29;72;27;1
242;9;09/08/2011;29;32;30;1
242;10;09/08/2011;29;43;19;1
243;1;09/08/2011;8;65;12;1
243;2;09/08/2011;8;75;13;1
243;3;09/08/2011;8;94;22;1
243;4;09/08/2011;8;62;16;1
243;5;09/08/2011;8;7;27;1
243;6;09/08/2011;8;45;17;1
243;7;09/08/2011;8;78;12;1
243;8;09/08/2011;8;70;18;1
244;1;09/08/2011;8;76;2;2
244;2;09/08/2011;8;36;29;1
244;3;09/08/2011;8;71;28;3
244;4;09/08/2011;8;95;15;1
244;5;09/08/2011;8;91;22;1
244;6;09/08/2011;8;89;9;1
244;7;09/08/2011;8;84;10;1
244;8;09/08/2011;8;58;28;1
244;9;09/08/2011;8;13;21;1
245;1;09/09/2011;10;34;6;1
245;2;09/09/2011;10;55;18;1
246;1;9/13/2011;13;4;15;1
246;2;9/13/2011;13;35;25;1
246;3;9/13/2011;13;3;16;1
246;4;9/13/2011;13;40;7;1
246;5;9/13/2011;13;14;1;1
246;6;9/13/2011;13;11;20;1
246;7;9/13/2011;13;45;13;1
246;8;9/13/2011;13;34;11;1
246;9;9/13/2011;13;37;20;1
246;10;9/13/2011;13;42;29;1
247;1;9/13/2011;16;45;18;1
247;2;9/13/2011;16;83;4;1
247;3;9/13/2011;16;54;2;1
247;4;9/13/2011;16;92;2;1
247;5;9/13/2011;16;29;21;1
247;6;9/13/2011;16;73;30;1
247;7;9/13/2011;16;95;1;1
247;8;9/13/2011;16;78;14;1
248;1;9/13/2011;8;84;20;1
249;1;9/13/2011;22;46;25;1
250;1;9/13/2011;8;61;25;1
250;2;9/13/2011;8;13;10;1
251;1;9/14/2011;8;76;25;1
251;2;9/14/2011;8;92;10;2
252;1;9/16/2011;26;77;20;1
252;2;9/16/2011;26;4;21;3
252;3;9/16/2011;26;33;26;1
252;4;9/16/2011;26;50;22;1
252;5;9/16/2011;26;11;17;1
252;6;9/16/2011;26;19;10;1
252;7;9/16/2011;26;17;10;1
252;8;9/16/2011;26;20;24;1
252;9;9/16/2011;26;31;11;1
252;10;9/16/2011;26;8;14;1
252;11;9/16/2011;26;12;28;1
252;12;9/16/2011;26;6;27;1
252;13;9/16/2011;26;14;1;1
252;14;9/16/2011;26;9;18;1
252;15;9/16/2011;26;23;7;1
252;16;9/16/2011;26;5;27;1
252;17;9/16/2011;26;41;16;1
252;18;9/16/2011;26;26;7;1
252;19;9/16/2011;26;97;11;1
252;20;9/16/2011;26;45;28;1
252;21;9/16/2011;26;35;11;1
252;22;9/16/2011;26;44;12;1
252;23;9/16/2011;26;1;21;1
252;24;9/16/2011;26;71;17;1
252;25;9/16/2011;26;80;10;1
252;26;9/16/2011;26;7;30;2
253;1;9/19/2011;8;47;6;1
253;2;9/19/2011;8;75;7;1
253;3;9/19/2011;8;90;4;1
254;1;9/20/2011;5;1;14;1
254;2;9/20/2011;5;22;6;1
255;1;9/26/2011;2;65;10;1
255;2;9/26/2011;2;78;13;1
255;3;9/26/2011;2;68;6;1
255;4;9/26/2011;2;55;19;2
255;5;9/26/2011;2;61;6;1
255;6;9/26/2011;2;81;14;1
255;7;9/26/2011;2;49;20;2
255;8;9/26/2011;2;50;1;1
255;9;9/26/2011;2;89;14;1
255;10;9/26/2011;2;90;3;2
255;11;9/26/2011;2;52;28;3
255;12;9/26/2011;2;1;13;1
255;13;9/26/2011;2;7;28;2
255;14;9/26/2011;2;84;20;4
255;15;9/26/2011;2;40;2;1
255;16;9/26/2011;2;34;23;1
256;1;9/26/2011;4;36;23;1
256;2;9/26/2011;4;31;23;1
256;3;9/26/2011;4;33;11;1
256;4;9/26/2011;4;21;12;1
256;5;9/26/2011;4;71;12;2
256;6;9/26/2011;4;26;27;1
256;7;9/26/2011;4;13;29;2
256;8;9/26/2011;4;15;25;1
256;9;9/26/2011;4;32;27;1
256;10;9/26/2011;4;89;20;1
256;11;9/26/2011;4;46;12;1
256;12;9/26/2011;4;54;6;1
256;13;9/26/2011;4;7;21;1
256;14;9/26/2011;4;53;6;5
256;15;9/26/2011;4;95;16;1
256;16;9/26/2011;4;75;16;1
256;17;9/26/2011;4;97;7;1
257;1;9/27/2011;21;23;21;2
257;2;9/27/2011;21;88;25;2
258;1;9/29/2011;11;26;16;1
259;1;9/30/2011;10;65;2;1
259;2;9/30/2011;10;42;16;1
259;3;9/30/2011;10;66;27;2
259;4;9/30/2011;10;91;10;1
259;5;9/30/2011;10;49;9;1
259;6;9/30/2011;10;77;10;1
259;7;9/30/2011;10;92;11;1
260;1;10/04/2011;8;56;25;1
260;2;10/04/2011;8;81;17;1
260;3;10/04/2011;8;86;17;1
260;4;10/04/2011;8;67;21;1
260;5;10/04/2011;8;84;16;1
260;6;10/04/2011;8;61;14;1
260;7;10/04/2011;8;71;21;1
260;8;10/04/2011;8;75;17;1
260;9;10/04/2011;8;83;1;1
260;10;10/04/2011;8;17;13;1
260;11;10/04/2011;8;90;12;1
260;12;10/04/2011;8;79;29;1
260;13;10/04/2011;8;65;21;1
261;1;10/04/2011;8;69;9;1
261;2;10/04/2011;8;49;12;1
262;1;10/05/2011;17;12;13;1
262;2;10/05/2011;17;84;15;1
262;3;10/05/2011;17;24;15;1
262;4;10/05/2011;17;19;7;1
262;5;10/05/2011;17;43;18;1
262;6;10/05/2011;17;63;1;1
262;7;10/05/2011;17;6;18;1
262;8;10/05/2011;17;40;17;3
262;9;10/05/2011;17;51;2;1
262;10;10/05/2011;17;72;27;1
262;11;10/05/2011;17;35;19;1
262;12;10/05/2011;17;1;27;1
262;13;10/05/2011;17;32;11;1
262;14;10/05/2011;17;48;9;1
262;15;10/05/2011;17;30;27;1
262;16;10/05/2011;17;69;18;3
262;17;10/05/2011;17;4;14;1
262;18;10/05/2011;17;50;28;1
262;19;10/05/2011;17;21;15;1
262;20;10/05/2011;17;5;19;1
262;21;10/05/2011;17;62;2;1
263;1;10/06/2011;25;19;11;1
264;1;10/10/2011;8;16;7;1
264;2;10/10/2011;8;75;26;1
264;3;10/10/2011;8;94;8;6
264;4;10/10/2011;8;88;13;1
264;5;10/10/2011;8;73;20;1
264;6;10/10/2011;8;71;24;1
264;7;10/10/2011;8;31;5;1
264;8;10/10/2011;8;27;3;1
264;9;10/10/2011;8;91;26;2
264;10;10/10/2011;8;97;25;1
264;11;10/10/2011;8;90;11;2
264;12;10/10/2011;8;17;15;1
264;13;10/10/2011;8;67;21;1
265;1;10/11/2011;13;3;21;1
265;2;10/11/2011;13;46;17;2
265;3;10/11/2011;13;35;12;1
265;4;10/11/2011;13;92;5;2
265;5;10/11/2011;13;44;9;1
265;6;10/11/2011;13;18;13;1
265;7;10/11/2011;13;61;9;1
265;8;10/11/2011;13;12;16;1
265;9;10/11/2011;13;28;15;1
265;10;10/11/2011;13;79;15;2
265;11;10/11/2011;13;87;27;1
266;1;10/12/2011;12;56;1;1
266;2;10/12/2011;12;93;21;1
266;3;10/12/2011;12;49;24;1
266;4;10/12/2011;12;31;7;1
266;5;10/12/2011;12;71;18;1
266;6;10/12/2011;12;18;11;1
266;7;10/12/2011;12;55;17;1
266;8;10/12/2011;12;39;2;1
266;9;10/12/2011;12;30;12;1
266;10;10/12/2011;12;36;30;1
266;11;10/12/2011;12;27;13;1
266;12;10/12/2011;12;80;14;1
266;13;10/12/2011;12;13;10;1
266;14;10/12/2011;12;16;4;1
266;15;10/12/2011;12;45;17;1
266;16;10/12/2011;12;85;4;1
266;17;10/12/2011;12;91;16;1
266;18;10/12/2011;12;66;6;1
266;19;10/12/2011;12;20;19;1
266;20;10/12/2011;12;87;23;1
266;21;10/12/2011;12;35;18;1
267;1;10/12/2011;10;96;21;2
267;2;10/12/2011;10;49;21;1
268;1;10/13/2011;22;25;22;1
269;1;10/17/2011;28;39;9;1
269;2;10/17/2011;28;73;22;1
269;3;10/17/2011;28;6;14;1
269;4;10/17/2011;28;5;11;1
269;5;10/17/2011;28;84;1;1
269;6;10/17/2011;28;13;8;1
269;7;10/17/2011;28;40;22;1
269;8;10/17/2011;28;25;26;1
269;9;10/17/2011;28;54;16;1
269;10;10/17/2011;28;12;30;1
269;11;10/17/2011;28;7;8;1
269;12;10/17/2011;28;37;2;1
269;13;10/17/2011;28;57;15;1
269;14;10/17/2011;28;38;23;2
269;15;10/17/2011;28;36;5;1
269;16;10/17/2011;28;24;3;1
269;17;10/17/2011;28;49;29;1
269;18;10/17/2011;28;26;1;1
269;19;10/17/2011;28;66;25;1
269;20;10/17/2011;28;27;23;1
269;21;10/17/2011;28;45;15;2
270;1;10/18/2011;24;16;27;1
270;2;10/18/2011;24;31;14;1
270;3;10/18/2011;24;89;23;1
270;4;10/18/2011;24;6;24;1
270;5;10/18/2011;24;88;9;2
270;6;10/18/2011;24;2;26;1
270;7;10/18/2011;24;29;27;1
270;8;10/18/2011;24;58;25;1
270;9;10/18/2011;24;19;22;1
270;10;10/18/2011;24;1;16;1
270;11;10/18/2011;24;48;18;1
270;12;10/18/2011;24;37;29;2
270;13;10/18/2011;24;47;21;1
270;14;10/18/2011;24;22;12;1
270;15;10/18/2011;24;35;30;1
270;16;10/18/2011;24;93;21;1
270;17;10/18/2011;24;65;14;1
270;18;10/18/2011;24;42;11;2
270;19;10/18/2011;24;9;22;1
270;20;10/18/2011;24;54;22;1
270;21;10/18/2011;24;23;24;1
270;22;10/18/2011;24;60;22;1
270;23;10/18/2011;24;70;26;1
270;24;10/18/2011;24;46;3;1
270;25;10/18/2011;24;20;20;1
271;1;10/19/2011;10;61;2;1
271;2;10/19/2011;10;83;4;1
271;3;10/19/2011;10;93;23;1
271;4;10/19/2011;10;73;14;5
271;5;10/19/2011;10;60;4;1
271;6;10/19/2011;10;95;13;1
271;7;10/19/2011;10;97;21;1
271;8;10/19/2011;10;96;24;1
272;1;10/19/2011;4;12;2;1
272;2;10/19/2011;4;45;28;1
272;3;10/19/2011;4;80;9;1
272;4;10/19/2011;4;26;21;1
272;5;10/19/2011;4;56;10;1
272;6;10/19/2011;4;19;29;1
272;7;10/19/2011;4;81;13;1
272;8;10/19/2011;4;46;12;1
272;9;10/19/2011;4;9;23;1
272;10;10/19/2011;4;93;14;1
272;11;10/19/2011;4;38;3;1
273;1;10/19/2011;21;33;6;1
273;2;10/19/2011;21;17;5;1
273;3;10/19/2011;21;31;23;2
274;1;10/20/2011;16;40;4;2
275;1;10/25/2011;23;45;12;1
275;2;10/25/2011;23;15;14;1
275;3;10/25/2011;23;34;11;1
275;4;10/25/2011;23;30;15;1
275;5;10/25/2011;23;43;30;1
275;6;10/25/2011;23;7;21;1
275;7;10/25/2011;23;60;8;1
275;8;10/25/2011;23;10;5;1
276;1;10/25/2011;26;10;5;1
276;2;10/25/2011;26;44;1;1
276;3;10/25/2011;26;87;26;1
276;4;10/25/2011;26;41;13;1
276;5;10/25/2011;26;32;6;1
276;6;10/25/2011;26;11;25;1
276;7;10/25/2011;26;14;15;1
276;8;10/25/2011;26;20;13;1
276;9;10/25/2011;26;42;22;1
276;10;10/25/2011;26;4;14;1
277;1;10/26/2011;14;69;8;1
277;2;10/26/2011;14;92;27;1
277;3;10/26/2011;14;51;5;1
277;4;10/26/2011;14;32;9;1
278;1;10/26/2011;25;17;16;1
279;1;10/31/2011;16;79;13;1
279;2;10/31/2011;16;33;8;1
279;3;10/31/2011;16;87;9;1
279;4;10/31/2011;16;27;16;2
279;5;10/31/2011;16;13;10;2
279;6;10/31/2011;16;17;18;1
279;7;10/31/2011;16;86;30;1
279;8;10/31/2011;16;20;15;1
280;1;10/31/2011;10;93;11;2
280;2;10/31/2011;10;58;11;2
281;1;11/02/2011;10;31;30;1
281;2;11/02/2011;10;80;14;1
282;1;11/02/2011;10;65;25;1
283;1;11/07/2011;2;92;19;1
284;1;11/08/2011;10;70;1;9
284;2;11/08/2011;10;46;20;1
284;3;11/08/2011;10;75;25;1
285;1;11/08/2011;10;31;5;1
285;2;11/08/2011;10;96;27;1
285;3;11/08/2011;10;59;25;1
285;4;11/08/2011;10;40;6;1
285;5;11/08/2011;10;37;16;1
286;1;11/09/2011;16;10;2;2
286;2;11/09/2011;16;70;21;1
286;3;11/09/2011;16;20;3;6
286;4;11/09/2011;16;33;8;1
286;5;11/09/2011;16;30;4;2
286;6;11/09/2011;16;8;17;1
286;7;11/09/2011;16;67;12;1
286;8;11/09/2011;16;35;24;1
287;1;11/11/2011;9;81;24;1
287;2;11/11/2011;9;55;23;1
287;3;11/11/2011;9;65;17;1
287;4;11/11/2011;9;93;9;1
287;5;11/11/2011;9;41;23;1
287;6;11/11/2011;9;7;14;2
287;7;11/11/2011;9;31;27;1
287;8;11/11/2011;9;14;27;1
287;9;11/11/2011;9;13;10;1
287;10;11/11/2011;9;94;11;1
287;11;11/11/2011;9;36;12;1
288;1;11/14/2011;17;38;26;2
288;2;11/14/2011;17;57;6;1
288;3;11/14/2011;17;3;12;2
288;4;11/14/2011;17;55;2;1
288;5;11/14/2011;17;43;28;1
288;6;11/14/2011;17;27;30;1
288;7;11/14/2011;17;60;5;1
288;8;11/14/2011;17;12;17;1
288;9;11/14/2011;17;30;3;1
288;10;11/14/2011;17;16;1;1
288;11;11/14/2011;17;56;27;1
288;12;11/14/2011;17;37;18;1
288;13;11/14/2011;17;67;5;1
288;14;11/14/2011;17;39;20;1
288;15;11/14/2011;17;62;13;4
288;16;11/14/2011;17;8;16;1
288;17;11/14/2011;17;23;8;3
288;18;11/14/2011;17;40;6;1
288;19;11/14/2011;17;6;16;2
288;20;11/14/2011;17;29;13;1
288;21;11/14/2011;17;17;2;1
288;22;11/14/2011;17;53;15;1
288;23;11/14/2011;17;78;27;2
288;24;11/14/2011;17;22;9;1
288;25;11/14/2011;17;82;10;1
289;1;11/14/2011;7;18;3;1
290;1;11/15/2011;16;58;4;1
290;2;11/15/2011;16;5;8;1
291;1;11/15/2011;2;47;26;1
292;1;11/15/2011;15;28;17;1
292;2;11/15/2011;15;16;6;1
292;3;11/15/2011;15;7;15;1
292;4;11/15/2011;15;10;10;1
292;5;11/15/2011;15;23;29;1
292;6;11/15/2011;15;91;17;3
292;7;11/15/2011;15;35;23;1
293;1;11/15/2011;17;49;12;1
293;2;11/15/2011;17;7;7;1
294;1;11/15/2011;19;3;15;1
294;2;11/15/2011;19;24;22;1
294;3;11/15/2011;19;33;15;2
294;4;11/15/2011;19;54;2;6
294;5;11/15/2011;19;81;3;1
294;6;11/15/2011;19;64;7;1
294;7;11/15/2011;19;25;25;1
294;8;11/15/2011;19;15;4;1
295;1;11/15/2011;16;75;19;1
295;2;11/15/2011;16;95;17;1
296;1;11/16/2011;13;6;15;1
297;1;11/16/2011;2;68;30;1
297;2;11/16/2011;2;81;9;1
297;3;11/16/2011;2;58;26;2
297;4;11/16/2011;2;50;17;1
297;5;11/16/2011;2;6;20;1
297;6;11/16/2011;2;53;26;1
297;7;11/16/2011;2;47;22;1
297;8;11/16/2011;2;40;23;4
298;1;11/16/2011;14;86;17;2
298;2;11/16/2011;14;75;5;1
298;3;11/16/2011;14;31;22;2
298;4;11/16/2011;14;45;1;1
298;5;11/16/2011;14;60;7;1
298;6;11/16/2011;14;34;22;1
298;7;11/16/2011;14;65;26;1
298;8;11/16/2011;14;5;5;1
298;9;11/16/2011;14;52;30;1
298;10;11/16/2011;14;41;10;1
298;11;11/16/2011;14;67;28;1
298;12;11/16/2011;14;57;14;1
299;1;11/17/2011;16;42;5;1
299;2;11/17/2011;16;70;30;2
299;3;11/17/2011;16;32;3;2
299;4;11/17/2011;16;78;13;3
299;5;11/17/2011;16;22;11;2
300;1;11/18/2011;10;18;3;2
300;2;11/18/2011;10;28;26;2
300;3;11/18/2011;10;45;8;2
300;4;11/18/2011;10;52;6;1
300;5;11/18/2011;10;69;13;1
301;1;11/21/2011;8;47;27;1
301;2;11/21/2011;8;88;6;1
301;3;11/21/2011;8;89;26;1
301;4;11/21/2011;8;14;27;3
301;5;11/21/2011;8;81;29;1
301;6;11/21/2011;8;97;25;1
301;7;11/21/2011;8;67;27;1
301;8;11/21/2011;8;26;8;1
301;9;11/21/2011;8;70;27;1
301;10;11/21/2011;8;40;11;1
301;11;11/21/2011;8;7;19;1
301;12;11/21/2011;8;52;1;1
301;13;11/21/2011;8;56;29;1
301;14;11/21/2011;8;75;2;1
301;15;11/21/2011;8;79;11;1
301;16;11/21/2011;8;64;18;2
301;17;11/21/2011;8;55;30;1
302;1;11/22/2011;8;53;3;1
302;2;11/22/2011;8;37;14;1
302;3;11/22/2011;8;69;15;2
302;4;11/22/2011;8;50;10;1
302;5;11/22/2011;8;93;7;1
302;6;11/22/2011;8;60;26;1
302;7;11/22/2011;8;38;29;1
302;8;11/22/2011;8;97;17;1
303;1;11/22/2011;25;33;15;1
303;2;11/22/2011;25;88;10;1
303;3;11/22/2011;25;12;14;1
303;4;11/22/2011;25;61;2;1
303;5;11/22/2011;25;5;28;1
303;6;11/22/2011;25;53;6;1
303;7;11/22/2011;25;20;22;1
303;8;11/22/2011;25;17;6;1
303;9;11/22/2011;25;16;3;1
303;10;11/22/2011;25;18;7;1
303;11;11/22/2011;25;75;27;1
303;12;11/22/2011;25;80;5;1
303;13;11/22/2011;25;44;27;1
303;14;11/22/2011;25;13;25;1
303;15;11/22/2011;25;29;24;1
303;16;11/22/2011;25;35;10;1
303;17;11/22/2011;25;21;19;1
303;18;11/22/2011;25;40;17;1
303;19;11/22/2011;25;97;2;1
303;20;11/22/2011;25;4;11;1
303;21;11/22/2011;25;91;28;1
303;22;11/22/2011;25;23;24;1
303;23;11/22/2011;25;87;6;1
303;24;11/22/2011;25;42;30;1
303;25;11/22/2011;25;86;7;1
304;1;11/24/2011;8;6;16;1
304;2;11/24/2011;8;67;11;1
304;3;11/24/2011;8;89;17;1
304;4;11/24/2011;8;77;18;1
304;5;11/24/2011;8;22;1;1
304;6;11/24/2011;8;96;29;1
304;7;11/24/2011;8;18;19;1
305;1;11/25/2011;8;45;15;1
305;2;11/25/2011;8;16;29;1
305;3;11/25/2011;8;97;9;1
305;4;11/25/2011;8;93;11;1
306;1;11/29/2011;9;30;7;7
306;2;11/29/2011;9;7;6;2
306;3;11/29/2011;9;3;2;1
306;4;11/29/2011;9;28;25;8
306;5;11/29/2011;9;53;2;1
306;6;11/29/2011;9;29;27;1
306;7;11/29/2011;9;60;22;1
306;8;11/29/2011;9;47;15;1
306;9;11/29/2011;9;40;5;1
306;10;11/29/2011;9;56;12;1
306;11;11/29/2011;9;77;11;1
306;12;11/29/2011;9;35;27;1
306;13;11/29/2011;9;50;11;1
306;14;11/29/2011;9;87;5;1
306;15;11/29/2011;9;15;24;1
306;16;11/29/2011;9;10;5;1
306;17;11/29/2011;9;86;16;1
306;18;11/29/2011;9;12;30;1
306;19;11/29/2011;9;8;6;1
306;20;11/29/2011;9;20;18;1
306;21;11/29/2011;9;16;17;1
306;22;11/29/2011;9;34;21;1
306;23;11/29/2011;9;78;19;1
306;24;11/29/2011;9;62;26;1
306;25;11/29/2011;9;54;1;1
306;26;11/29/2011;9;70;24;1
306;27;11/29/2011;9;18;11;1
306;28;11/29/2011;9;73;28;2
307;1;11/30/2011;24;54;17;2
307;2;11/30/2011;24;20;14;1
307;3;11/30/2011;24;80;17;1
307;4;11/30/2011;24;65;6;1
308;1;11/30/2011;4;21;23;1
308;2;11/30/2011;4;79;1;1
308;3;11/30/2011;4;80;8;2
308;4;11/30/2011;4;20;16;1
308;5;11/30/2011;4;78;9;2
308;6;11/30/2011;4;54;10;1
308;7;11/30/2011;4;85;24;1
308;8;11/30/2011;4;16;4;1
309;1;12/05/2011;16;20;28;1
309;2;12/05/2011;16;65;14;1
309;3;12/05/2011;16;37;13;2
309;4;12/05/2011;16;90;28;1
309;5;12/05/2011;16;60;12;2
309;6;12/05/2011;16;57;18;3
310;1;12/07/2011;8;86;26;1
310;2;12/07/2011;8;41;27;1
310;3;12/07/2011;8;21;25;1
310;4;12/07/2011;8;37;5;1
310;5;12/07/2011;8;48;16;1
310;6;12/07/2011;8;34;23;1
310;7;12/07/2011;8;29;15;1
310;8;12/07/2011;8;92;16;1
310;9;12/07/2011;8;8;12;1
310;10;12/07/2011;8;53;18;1
310;11;12/07/2011;8;96;27;1
310;12;12/07/2011;8;72;16;1
310;13;12/07/2011;8;65;15;2
310;14;12/07/2011;8;61;24;2
310;15;12/07/2011;8;44;14;2
310;16;12/07/2011;8;70;10;1
310;17;12/07/2011;8;19;22;1
310;18;12/07/2011;8;74;1;2
310;19;12/07/2011;8;71;19;1
310;20;12/07/2011;8;45;20;1
310;21;12/07/2011;8;89;7;2
310;22;12/07/2011;8;2;29;1
310;23;12/07/2011;8;97;21;1
310;24;12/07/2011;8;76;6;1
310;25;12/07/2011;8;68;8;2
311;1;12/07/2011;10;7;10;1
311;2;12/07/2011;10;42;19;1
312;1;12/09/2011;29;94;17;1
312;2;12/09/2011;29;5;17;1
312;3;12/09/2011;29;72;25;2
312;4;12/09/2011;29;17;30;1
312;5;12/09/2011;29;90;6;1
312;6;12/09/2011;29;11;26;1
312;7;12/09/2011;29;29;30;1
312;8;12/09/2011;29;14;17;1
312;9;12/09/2011;29;21;12;1
312;10;12/09/2011;29;41;5;1
312;11;12/09/2011;29;15;13;1
312;12;12/09/2011;29;37;2;1
312;13;12/09/2011;29;4;16;1
312;14;12/09/2011;29;9;2;1
312;15;12/09/2011;29;38;17;3
312;16;12/09/2011;29;45;4;2
312;17;12/09/2011;29;8;14;1
312;18;12/09/2011;29;23;30;1
312;19;12/09/2011;29;13;20;1
313;1;12/14/2011;22;7;22;1
313;2;12/14/2011;22;9;4;1
313;3;12/14/2011;22;50;1;1
314;1;12/14/2011;8;87;9;1
314;2;12/14/2011;8;50;19;1
314;3;12/14/2011;8;7;8;1
314;4;12/14/2011;8;71;9;1
315;1;12/14/2011;27;88;19;1
315;2;12/14/2011;27;27;15;1
315;3;12/14/2011;27;57;28;1
315;4;12/14/2011;27;86;25;1
316;1;12/14/2011;24;17;17;1
316;2;12/14/2011;24;34;8;1
316;3;12/14/2011;24;41;12;1
316;4;12/14/2011;24;31;14;1
316;5;12/14/2011;24;80;20;1
316;6;12/14/2011;24;16;21;1
316;7;12/14/2011;24;79;21;1
317;1;12/20/2011;2;55;27;1
317;2;12/20/2011;2;53;27;1
317;3;12/20/2011;2;76;10;1
317;4;12/20/2011;2;34;5;2
317;5;12/20/2011;2;78;20;1
317;6;12/20/2011;2;60;14;1
